ID,DiscordId,DiscordUsername,DiscordDiscriminator,CreatedAt,UpdatedAt,WalletAddress,Missions
945,230158417627447296,rcmarx,1550,2023-02-06T02:00:44.552Z,2023-02-06T02:11:48.273Z,0x157fd50A4a46516Ba407D15Bc8ED501dd5a51008,"{1,2,3}"
948,752328808513929328,Rodrigues 42,0574,2023-02-23T12:25:13.7Z,2023-02-25T00:30:46.661Z,0xE5DCdA97Ac0Ac7CE235A699891223151Eb54c4d8,"{1,2,3,4,5}"
954,1079030560925696023,alissonluz,0841,2023-02-25T18:51:23.256Z,2023-02-25T19:46:19.888Z,0xCaB5ad4B62CCA12E8626C3d921E3684a4e8F1FBA,"{1,2,3,4,5}"
957,358943983554265099,José Carvalho,1652,2023-03-06T11:53:06.78Z,2023-03-06T20:35:14.989Z,0x157072b5b9c135609770ab03D262e72764a2B6f9,"{1,2,3,4,5}"
949,386274396597256202,rafaelvilela,9826,2023-02-23T13:43:07Z,2023-03-01T00:21:59.511Z,0x8d2FdFD8e822513DD086C0Eb11B865B3D912DDa1,"{1,2,3,4,5,6}"
958,709542500666441798,adrianoc,0824,2023-03-07T17:21:25.816Z,2023-03-07T17:56:22.856Z,0xDD06F885981BEcCfc869eaffad473586e5A1d45f,"{1,2,3,4}"
950,807647899948810311,Flavio Ludgero,9439,2023-02-23T15:52:01.871Z,2023-03-02T00:08:00.646Z,0x093F8991E1a1a2E9AD633F7ce5A6206229A745Be,"{1,2,3,4,5,6}"
946,779464563120406530,gabrielnunes,2249,2023-02-17T15:45:08.007Z,2023-03-08T10:32:23.887Z,0x0dDe06966D711e2978ee3F2349735df64cEaDB32,"{1,2,3,4,5}"
956,765669283782459424,pedrodipierro,5946,2023-03-02T01:56:50.742Z,2023-03-03T03:39:32.617Z,0xdd1755C0B0F702840B985FAbCCfACF9B1ab66141,"{1,2,3,4,5,6,7,8,9}"
959,908310620477194240,Pedru,0308,2023-03-11T20:21:42.229Z,2023-03-12T00:43:13.901Z,0x33442a1E0ae75C657F214820405f6BcA66e973fE,"{1,2,3,4,5}"
960,294950597059280898,Rascar,0817,2023-03-15T16:42:33.387Z,2023-03-15T16:42:33.525Z,0x7068D71798dAe8D41e505Ea84981B1dC6564Bf02,{1}
964,661584794664304640,DANT,0037,2023-03-15T22:02:14.789Z,2023-03-16T18:07:53.241Z,0x6bAD76FB1B8ea3600ceA03AcFCC28c02E62Dc201,"{1,2,3,4,5,6,7,8,9}"
965,583112331093999629,Maxciel🌴,9412,2023-03-16T12:18:13.212Z,2023-03-16T18:13:52.569Z,0x37ac3C8170C75C4a2DfcE609769a1ea447807b92,"{1,2,3,4,5}"
968,831710903049256980,Gustavo 13,9229,2023-03-17T21:18:17.864Z,2023-03-17T21:18:17.952Z,0x884c6c77F905675815F17d789aA2314d74Dd2EfA,{1}
963,586206914497609740,rocha,2251,2023-03-15T21:59:04.652Z,2023-03-16T00:39:32.721Z,0x321fe1dA4E316Ef9C931ffD5899274479C64fc08,"{1,2,3,4,5,6,7,8,9}"
961,832633377584316447,Márcio santana,4669,2023-03-15T21:50:11.523Z,2023-03-17T00:00:21.95Z,0xeF9320247D0fd659DE16e70bbb7ABbDE6Bd62977,"{1,2,3,4,5,6,7,8,9}"
969,1084853405509500989,Edneto,5287,2023-03-18T15:56:06.465Z,2023-03-18T20:12:58.208Z,0x44f411fe495dC1F326EBec693B719814950852af,"{1,2,3,4,5,6,7,8,9}"
967,292173898748002304,Roma/W3D,7594,2023-03-17T17:29:38.927Z,2023-03-17T17:57:24.362Z,0xA718D3C5BDb14beB131dB05a08221835A0640C67,"{1,2,3,4,5}"
962,1066852238670168064,Marco Marques,1060,2023-03-15T21:50:15.16Z,2023-03-18T23:38:34.676Z,0x693AEA472853Ea99ba169eA2eA8A2E29dF169eDa,"{1,2,3,4,5,6,7,8,9}"
970,485621059731849217,Eddy787,7919,2023-03-18T17:18:54.74Z,2023-03-18T20:46:55.074Z,0xe7fa3A3c232dC207124F667e1a3D26d0655ABe5a,"{1,2,3,4,5,6,7,8,9}"
977,751625042080563200,XILUMELO,9247,2023-03-20T18:11:31.846Z,2023-03-22T12:21:13.421Z,0x6074319e6ee8958A761eF1027cE840e66FDc5040,"{1,2,3,4,5,6,7,8,9}"
974,904117387077488650,cchanke,0403,2023-03-19T21:23:19.342Z,2023-03-20T10:32:41.859Z,0x2Fd31744080b9cd293d13C4fD25DED7a8f2aBDfe,"{1,2,3,4,5,6}"
971,380139390024024074,JG10,7722,2023-03-18T19:46:36.55Z,2023-03-19T19:38:11.853Z,0x83D03f400A51073f163068ce7147FF77E0C14142,"{1,2,3,4,5,6,7,8,9}"
973,843842904874549279,erikmelias,2941,2023-03-19T17:25:34.376Z,2023-03-19T22:03:52.666Z,0xCc03fE35d0244259a22c0F41602CC8262e8E5E12,"{1,2,3,4,5,6,7,8,9}"
976,712058928615260300,Everaldo,4249,2023-03-20T11:10:03.157Z,2023-03-20T15:07:00.793Z,0xFbeaF2FF43C5b23Ed7082ecfFB5491FB2C015370,"{1,2,3,4,5,6,7,8,9}"
975,836680794146996254,Marcusvini,3452,2023-03-19T23:17:12.21Z,2023-03-20T21:41:43.456Z,0x27Db773862C436ee1248298F1AD484b0429e64B2,"{1,2,3,4,5,6,7,8,9}"
972,1085380913266966688,Barbara_e,3170,2023-03-19T15:13:46.217Z,2023-03-22T03:32:48.487Z,0x314E740562EF163a538C5200090E286e91a67751,"{1,2,3,4,5,6,7,8,9}"
979,664649614330167318,Davi de Lucca,2235,2023-03-21T01:20:37.15Z,2023-03-22T02:19:11.006Z,0xE018C668B18744CC69d08734A741048c1ec09154,"{1,2,3,4,5,6,7,8,9}"
966,689077741319880790,toshi23,2350,2023-03-17T14:45:47.61Z,2023-03-22T14:34:43.286Z,0x9a3Fe8a5EF8C30A5F896B5432784392c35385385,"{1,2,3,4,5,6,7,8,9}"
980,592405077487124503,Rami,5557,2023-03-21T02:49:31.439Z,2023-03-22T23:45:00.567Z,0xc5c527a607149aA2A291B38CE3124A306834A834,"{1,2,3,4,5,6,7,8,9}"
955,826202097615503390,Antoniowfa,7908,2023-03-01T00:09:34.528Z,2023-04-18T02:33:39.729Z,0x14dDf441721297b97a4D5aA3304fb845Bc35Ec56,"{1,2,3,4,5,6,7,8,9}"
978,1085656061752639710,felipejesus,1516,2023-03-20T21:21:44.69Z,2023-03-21T03:35:15.061Z,0xA0043De3D20A6c27d46C95B751636D077dBA825D,"{1,2,3,4,5,6,7,8,9}"
994,376211871629312001,rafamedeiros0,9547,2023-03-24T11:24:30.229Z,2023-03-29T20:05:53.849Z,0x911749e1Ef963019Ad7422007EC5b66d20024c66,"{1,2,3,4,5,6,7,8,9}"
993,628737663779864582,dennis,9679,2023-03-24T04:40:22.175Z,2023-03-25T18:50:42.216Z,0x0E91D08c00B553dd4BD98Baad696F6fE73dc5E3A,"{1,2,3,4,5,6,7,8,9}"
997,551493174938435585,Antonio Henrique Machado,5376,2023-03-26T02:16:46.62Z,2023-03-26T02:16:48.429Z,0x4c454b6C3010998a3CFFAfB500B521B1Bb2a4F98,{1}
999,696054929831362590,Felipe Barretti,0668,2023-03-27T17:19:05.08Z,2023-03-28T16:43:57.681Z,0x02dB8d39565eF650958AA1a48f05b88680E88E5c,"{1,2,3,4,5,6,7,8,9}"
995,741690910642929715,Shima.art.br,0207,2023-03-24T12:45:26.905Z,2023-03-30T23:35:47.605Z,0x0A8257cb86D3C39e9e3FF8dd1AD65601aAe97147,"{1,2,3,4,5,6,7,8,9}"
320,947328404758339585,Wx2506 ⌐🆇-🆇,4349,2022-05-06T17:48:07.617Z,2023-03-21T22:42:12.398Z,0xC5f3dd117335CD7c6A6bb58cDfe21E7b0eD0e42E,"{1,2,3,4,5,6,7}"
1001,707797375443271690,kangaroomartian,6244,2023-03-31T13:35:33.903Z,2023-03-31T13:35:34.085Z,0x07aAD7ED98Cec13596941bB87C7d93BF6C75f0e3,{1}
985,1085650388230873138,FPires,9776,2023-03-22T00:18:53.462Z,2023-03-22T20:35:10.4Z,0x8Cf578CeB8A85f3b5c890E48e72d7F8A46f32A4D,"{1,2,3,4,5,6,7,8,9}"
1021,634959082146496523,Nicholas Velten,7902,2023-04-17T00:45:47.554Z,2023-06-15T11:43:51.674Z,0x39d9CF86D45b167066E5CB1D7fE529467AB29756,"{1,2}"
987,315276370123161600,Arkanjo,0289,2023-03-22T10:05:02.288Z,2023-03-26T03:58:27.357Z,0xC6E7422BC0D05283Fe8daE35bd2CB18b617cd548,"{1,2,3,4,5,6,7,8,9}"
989,259103641414139905,anae,3891,2023-03-22T18:43:31.263Z,2023-03-23T14:24:14.909Z,0x48B2E9cC43127ceAe6dcCd18a30617417258879a,"{1,2,3,4,5,6,7,8,9}"
992,870854032443469914,kleinzinn,6314,2023-03-23T13:43:02.957Z,2023-03-23T14:26:06.589Z,0x0b0A4E17517A74016a2B0BB14E99080A4fCF4ff3,"{1,2,3,4,5,6,7,8}"
990,350291136428113921,Ricardo Manhães,1583,2023-03-22T20:28:10.8Z,2023-03-22T21:22:25.634Z,0x9ca727885d70c1Fd915eBa9959ed2Ba3EeCD1786,"{1,2,3,4,5}"
981,908477161516728381,Vinissues,3990,2023-03-21T17:52:05.286Z,2023-03-22T21:41:14.299Z,0xE6e439DFfD77f07c10C2BB6ec600919d592ceF96,"{1,2,3,4,5,6,7,8,9}"
982,592888365809008642,Gueds,6879,2023-03-21T18:30:42.543Z,2023-03-22T12:34:08.895Z,0xc5EBFeDe936447ef2F1b2De2EBbb0601f58a29A5,"{1,2,3,4,5,6,7,8,9}"
988,1033761585950380085,Bruno Moura,7532,2023-03-22T18:13:48.236Z,2023-03-27T21:27:17.38Z,0x6685400Ab9A87cE7e5A7E8a9C7aC917b54951Ca5,"{1,2,3,4,5,6,7,8,9}"
984,675434384408707088,piadascripto,2320,2023-03-21T22:21:45.551Z,2023-03-27T01:33:10.425Z,0xc35E47d41Eb63a79864dA374D39Ee48aA764a2E1,"{1,2,3,4,5,6,7,8,9}"
1000,454617403981299726,lbenicio,8442,2023-03-27T20:46:35.597Z,2023-03-27T21:29:20.95Z,0x1aCE740cAEBfCd71FFE214Ac29C6eB1E234BDDA3,"{1,2,3,4,5,6,7,8,9}"
986,753220646149947591,kfm,0610,2023-03-22T02:10:39.522Z,2023-03-29T03:10:39.195Z,0xA3353F4824C51E13fc4f8230d21438D5538565Bc,"{1,2,3,4,5,6,7,8,9}"
996,1088538371325960202,patriota,0333,2023-03-24T19:35:43.312Z,2023-03-24T19:35:43.343Z,0x360a263EF8541d6872d9f28fC74661c0216d8B8E,{1}
1007,230448004572643338,SoulsHunterBR,6936,2023-04-06T06:18:28.948Z,2023-04-06T07:35:32.591Z,0xEaBa95563a6e234659CCC5346BeEb3eeBB7b3ff8,"{1,2,3,4,5,6,7,8,9}"
983,1085644540398018580,Beatriz Marouelli,5273,2023-03-21T21:34:13.075Z,2023-03-25T01:44:20.384Z,0x26342f66F624708603314849E0c431236a09e98E,"{1,2,3,4,5,6,7,8}"
998,1085668222717669540,GHDaru,7760,2023-03-26T14:03:11.681Z,2023-03-28T03:27:51.687Z,0x4405131531297da0813DF2b4CfE058e6031371dA,"{1,2,3,4,5,6,7,8,9}"
1004,629792449081901067,Jonatan S,5860,2023-04-05T05:54:44.26Z,2023-04-05T06:20:03.565Z,0x0EBA042f728d7f6E5fAeC1Bff29640c4941e1Cfb,"{1,2,3,4,5}"
991,1084878352877367296,Alexandre Ramos,0342,2023-03-22T20:47:31.065Z,2023-03-29T19:33:31.754Z,0xB761dc9a0a4AB0a4a3B8aF5B9D5832e67752dCA4,"{1,2,3,4,5,6,7,8,9}"
1006,407542303851282442,Juan-Nunes,1468,2023-04-06T00:38:16.369Z,2023-04-06T00:44:16.333Z,0x55F1a6d257B6A25E25792AFa2B4C33674Cd39c68,"{1,2,3}"
1002,667806050656845859,caiovmatos,6811,2023-03-31T19:56:21.199Z,2023-04-04T18:04:20.957Z,0xc3aA0B93eAea80427c77B534C8a0C3C63688811F,"{1,2,3,4,5,6,7,8,9}"
1005,421737123020931076,Felpzz,0219,2023-04-05T13:39:41.669Z,2023-04-05T13:45:58.644Z,0xe2e64a9662be091DcD347ce51Ba0B5AEADb5f281,"{1,2,3,4,5,6}"
1003,263446669322878977,Bob2000,6952,2023-04-04T21:38:45.796Z,2023-04-04T21:50:27.617Z,0x20C579efEb301aAcb069135f7837d6e493661064,"{1,2,3,4}"
1008,365915277357219855,sharpy,9546,2023-04-06T11:48:27.888Z,2023-04-06T15:29:42.383Z,0xda33fdeae0b1aee8f0e71257fea443b11e10cdd3,"{1,2,3,4,5,6,7}"
774,966907088196489218,kabguedes,1256,2022-10-10T03:31:51.081Z,2023-04-06T00:12:36.954Z,0x5DcDabB4284D30C7A864cf14E62adFe83e027321,"{1,2,3,4,5,6,7,8,9}"
1010,361997530524811267,lipkin,5914,2023-04-06T18:55:40.179Z,2023-04-06T18:55:40.19Z,0x2eCb011f3A94BeC96Bf66dCe7f43060a69Ae5504,{1}
1009,865634702311161856,panteliades,1458,2023-04-06T12:39:30.189Z,2023-04-06T12:40:59.933Z,0xFdEC906c1C65f257e17e00492085B882565712A9,"{1,2}"
1012,1090801133980745838,CH_Monstro,4775,2023-04-09T02:45:50.189Z,2023-04-10T20:11:18.217Z,0x5952C90d909C401C1C3fc512Ef99f5Aa289a3247,"{1,2,3,4,5,6,7,8,9}"
1011,1065704701049450526,Jorge Web3 Dev,4222,2023-04-08T00:17:34.667Z,2023-04-08T00:54:12.951Z,0x7727FAf791f2CB1a0bC9270C7d599Dd6FD8C5152,"{1,2,3,4,5,6,7}"
1013,226504221707468801,Madinba,1732,2023-04-11T09:30:51.399Z,2023-04-11T09:40:08.61Z,0x4730371B41f640c6F5418F4A4F0DC4D2a7664735,"{1,2,3,4,5}"
1019,351406231715577856,,3896,2023-04-16T19:40:46.99Z,2023-04-16T19:40:46.99Z,,
1017,1089908408754389062,brunagarcia,8748,2023-04-13T14:15:12.982Z,2023-04-13T14:15:12.995Z,0x9EFBB666f13BD559892264b2393298bee5C94a75,{1}
1018,1090744758437163160,,5211,2023-04-13T17:05:17.715Z,2023-04-13T17:05:17.715Z,,
1014,1095685678513274921,Ana Flávia Decker,4240,2023-04-12T18:36:06.248Z,2023-04-13T18:28:37.262Z,0x6158219D80E543F3c11E87C6f35c26Fc8Bd3fA1e,"{1,2,3,4,5,6,7}"
1020,761334672067264564,ilustradora.eth⌐◨-◨,8477,2023-04-16T21:11:38.567Z,2023-04-16T21:20:40.274Z,0x7ce294D2Bcb2dE76a15fcf7055b0B14253Dd3B33,"{1,2}"
1015,663802014207180821,Giovanni Vicentini,0839,2023-04-13T12:56:50.281Z,2023-04-24T16:50:40.768Z,0xEaD9aDD406F7AB7F465E887D870705F90C1B2058,"{1,2}"
1022,691847283662127135,BGG lucas_afaria,9234,2023-04-17T18:29:54.983Z,2023-04-17T20:48:38.177Z,0xc6FCac43BB001222ca2bF86cD743042AAC17dEd6,"{1,2,3}"
1047,806702912071008267,Ptkkamillus✨,9478,2023-05-15T21:31:26.195Z,2023-05-16T03:15:33.685Z,0x61e989aec7EE6f1355413cBCc69FA4105bDF8d89,"{1,2,3,4}"
1111,455010097437999115,VirtuGrowee,3434,2023-05-31T21:10:46.752Z,2023-05-31T21:29:34.284Z,0x6492E68c79772209b4686B68ef02FA4ab538B472,"{1,2,3,4,5}"
1023,862696591277948959,Lemuel Simis,4813,2023-04-17T20:59:32.39Z,2023-04-17T21:42:00.541Z,0xe2669dBd8C6B06F57379E111A532c92269c36797,"{1,2,3,4,5,6}"
1036,254222410725720064,rMLs,6678,2023-05-04T01:09:09.172Z,2023-05-09T16:24:13.429Z,0xf811549eA40A63A927b2Bc46385cca1220E7A9F4,"{1,2,3,4,5,6,7,8,9}"
1061,388055083402919946,joaohazim,6196,2023-05-25T11:47:22.803Z,2023-05-25T11:48:53.42Z,0x0f2e3E67cB000993d07E60261748963d3F4BD6d9,"{1,2}"
1042,547908565395046422,Gabriel_VDS,7586,2023-05-10T11:49:41.537Z,2023-06-06T15:52:45.711Z,0xB19785fde4d3644b263e67b83bB80c9383641765,"{1,2,3,4,5,6,7,8}"
1055,923773548730912888,Andertheo,8545,2023-05-23T14:22:44.282Z,2023-06-19T03:44:26.275Z,0xF60862acC3806eb0f697ab0d21b012D66d0d022A,"{1,2,3,4,5,6,7,8,9}"
1024,448609307697741847,Hange┃GOON$,9710,2023-04-18T18:17:26.17Z,2023-04-18T18:17:26.202Z,0x8433b76b319d89e1c2a93f576ff99b25faf8f25e,{1}
1016,596099491556491285,phsilveira,2507,2023-04-13T13:29:33.77Z,2023-04-18T20:52:28.117Z,0xC8dB86E264991ac7274d792Db75aB9e87411C1Bd,"{1,2,3,4,5,6,7,8}"
1065,1046758196938801163,Joab_Abimael,8950,2023-05-25T12:32:59.813Z,2023-06-10T04:38:02.32Z,0xa02796125FE1271C4ba36DDD7EeFA9cc713B6624,"{1,2,3,4,5,6,7}"
1025,664975100830941216,Maurilio Bretas,4602,2023-04-18T21:51:13.52Z,2023-04-18T21:51:13.53Z,0xf17AD60D5FAa23cDb3c0aa6Bd535fD29f0Df8Eca,{1}
1026,596456191983353866,OBMuzzi_,7725,2023-04-20T17:56:36.35Z,2023-04-20T17:56:36.484Z,0xFc55Dd3B8e1E7E65b17F51D4daF3ee1c542d50f7,{1}
1027,269085451485315072,,6999,2023-04-22T19:43:43.437Z,2023-04-22T19:43:43.437Z,,
1028,272733832711634955,Diif,4271,2023-04-23T02:59:00.459Z,2023-04-23T02:59:00.571Z,0xc4fd8e4200d632436e88385ffe3fa322fba75c99,{1}
1029,1098287135498453033,,8312,2023-04-26T23:13:06.195Z,2023-04-26T23:13:06.195Z,,
1031,738165656502927360,BGG - Darleo,0754,2023-04-27T18:44:40.641Z,2023-04-27T18:44:40.707Z,0xd0b8741173bab4815395f725baee5749f0612d37,{1}
1032,628684291047555112,AndreiaMartinBR,1962,2023-05-01T05:50:24.434Z,2023-05-01T05:50:24.536Z,0x740B9D7B0E61212AbF0815dbfb1Bb0236f9EC302,{1}
1058,368794148368678925,wsbittencourt,1743,2023-05-24T03:31:43.627Z,2023-05-25T01:32:58.351Z,0xeAc8C3f03A30c2dc872C0cc58887323C2Ea5171c,"{1,2,3,4,5,6,7,8,9}"
1045,844742823266091018,andybarlac,1461,2023-05-13T04:32:01.003Z,2023-05-13T04:54:55.091Z,0x89FF28e4b44d1b0d650fEc6CB8b0240eCE1d5f65,"{1,2,3,4,5,6,7,8}"
1034,1035949953513705622,Clelton Alcântara,3983,2023-05-02T22:41:50.192Z,2023-05-02T22:41:50.209Z,0xfF869a305ca2936825c6b96f910CE8401e9cB69b,{1}
1035,1083225725693349950,DIS_RUP+IVE,6657,2023-05-03T02:19:28.073Z,2023-05-03T05:04:17.086Z,0x15d6393D5C15C69D161Ada54FD54E9f91F84F4d1,{1}
1037,609540375257939968,,5453,2023-05-04T17:48:55.483Z,2023-05-04T17:48:55.483Z,,
1038,715296175103672420,,4387,2023-05-04T18:44:27.038Z,2023-05-04T18:44:27.038Z,,
1039,211177737438625793,,3856,2023-05-04T21:47:03.234Z,2023-05-04T21:47:03.234Z,,
1033,305411692869844992,Diego Fiori,3523,2023-05-02T19:38:11.346Z,2023-05-05T12:34:03.517Z,0x3F9926Aec719d4f31F3759194c5909C5a25F9DF0,"{1,2,3,4,5,6}"
1040,1079406873578569818,melange,5263,2023-05-05T13:34:57.812Z,2023-05-05T13:34:57.833Z,0x61398990516c261b7c0F8e1090120E863b78541f,{1}
1041,983517012624039986,valdrigh,7753,2023-05-06T19:23:11.782Z,2023-05-06T19:23:11.941Z,0xA0D8590d5A5FA1c320B5B75330ED40FD742C3539,{1}
1046,518933084918513674,gabs,9240,2023-05-15T21:23:25.418Z,2023-05-15T21:23:25.489Z,0xcAbCEcB1f1E1EDc9bFBd7f0ffC0C3B7C32A54889,{1}
1049,1012730056226910298,tiagoslv,7758,2023-05-17T13:14:53.79Z,2023-05-17T13:33:13.08Z,0x4b04d40dD43DEf511b54e3605F349CCde726a467,"{1,2,3,4,5}"
1030,1091179627889840189,nathaliacadiho,0070,2023-04-27T01:15:39.331Z,2023-05-10T17:17:28.759Z,0x0E3666a364230398c0d5D3AA3EeB8E128d6BBa42,"{1,2,3,4,5,6,7,8,9}"
1050,981110617073135626,westfal,0540,2023-05-17T13:33:24.603Z,2023-05-17T16:32:38.93Z,0xdCDe0721220c234a17Bb96540bF1718E4950FFB6,"{1,2}"
1043,984124203919900722,Srdan,9850,2023-05-11T14:51:10.483Z,2023-05-11T18:47:37.789Z,0xB3a1A2942552a142377967968A1f9510358D4006,"{1,2,3,4,5}"
1044,229475331986161685,,4933,2023-05-11T19:53:21.645Z,2023-05-11T19:53:21.645Z,,
1051,418774446858305547,,3659,2023-05-17T21:02:43.438Z,2023-05-17T21:02:43.438Z,,
1052,540956640686506004,Gabrielfs13,7166,2023-05-19T16:20:39.113Z,2023-05-19T16:20:39.585Z,0x0dBa9a3F37f80fc9aAB62a2B6D2cB7E91DFD55BC,{1}
1048,301485958589579274,picollo,1411,2023-05-15T23:29:10.522Z,2023-05-16T00:32:22.96Z,0x86f012BC12B986FcF58AD672f03817cD210528ed,"{1,2,3,4,5,6,7,8,9}"
1059,529132999607058444,brenolucci.eth,6434,2023-05-24T19:40:22.104Z,2023-05-24T19:42:00.66Z,0x6fe39422729fcf9669273C04b2E87C631B219d1d,"{1,2}"
1054,1078708184203665428,Jtoledo,9705,2023-05-23T13:18:12.62Z,2023-05-23T14:41:47.794Z,0xac12D51cd419268ac1AEbb0B959718298448cdFb,"{1,2,3,4,5,6,7,8,9}"
1056,775371416778309635,,4283,2023-05-23T18:22:27.393Z,2023-05-23T18:22:27.393Z,,
1057,916087602606661773,Smith,1513,2023-05-24T00:25:25.301Z,2023-05-24T00:25:25.396Z,0xeDf1B6A58468E940Ea7f59353C0f0C55449Ec663,{1}
1060,732109693069164544,bia,6520,2023-05-24T19:42:03.217Z,2023-05-24T19:45:11.468Z,0xFd46770714277bff5690502c614957784450b08F,"{1,2}"
1053,676594097846222851,Gilmar Santana,9615,2023-05-22T23:58:00.649Z,2023-05-25T22:21:28.013Z,0xE98806d8998CAE1A45338C5F138438C70B273c05,"{1,2,3,4,5,6,7,8,9}"
1066,177558844400992256,Dexsty,5239,2023-05-25T12:34:40.506Z,2023-05-25T12:34:40.515Z,0xd773cb3589Bc24DF725bD129E0CcF4F6B13b6d4F,{1}
1064,1057740970793377823,Jessica Morais,1728,2023-05-25T12:20:09.266Z,2023-05-25T13:24:43.345Z,0x710AD89C546e3EBDf86c55fDA8cdEC87aA415d7b,"{1,2,3,4,5,6,7,8,9}"
1067,744329008413409372,WanPanMan,9573,2023-05-25T13:33:51.838Z,2023-05-25T14:19:03.547Z,0x17d549c5758cb10c26ba29768799578213fb5603,"{1,2,3,4,5}"
1062,872626467396263986,Will.ETH,5360,2023-05-25T11:49:14.493Z,2023-05-26T14:03:42.151Z,0xCC571f94d318fB77FC201F9BD21D4031d9F8427F,"{1,2,3,4,5}"
1069,789967783348797450,brunyson,8901,2023-05-25T14:36:11.042Z,2023-05-25T14:50:38.802Z,0xe3eF78e078BF3829eEf4E369800837Db68F79E2b,"{1,2,3,4,5}"
1068,915653461671051275,juniorsantos,8759,2023-05-25T13:39:45.239Z,2023-05-25T15:09:09.096Z,0x432fD0F4DFe4AB0dBd61E5894A544B59112D0530,"{1,2,3,4,5}"
1079,968283787815424031,IvanGadelha,3286,2023-05-26T13:07:14.468Z,2023-05-26T15:04:58.447Z,0xddF1BcDBC64156F5178d0112315CE603b9CcD419,"{1,2,3,4,5}"
1093,1070145647405170709,rodrigo.schneider,3941,2023-05-28T19:05:41.367Z,2023-05-28T19:21:33.06Z,0x511956A81457DDAfAF43ee171B872657e36BFc5a,"{1,2,3,4,5}"
1110,358196413194043402,jUBA21,9583,2023-05-31T19:56:12.938Z,2023-05-31T20:40:33.616Z,0xecC1Eed1e5b1AAd9D04763F4defd7B3206c5DC18,"{1,2,3,4,5,6,7,8,9}"
1080,957470285307727944,Timoneiro.eth | Minds BR ♻,9105,2023-05-26T18:58:22.905Z,2023-05-26T18:58:22.921Z,0xe5b763084ECf5feDEd47c437a431B2a6dc5AA268,{1}
1073,928601572181700608,thxth,0164,2023-05-25T21:16:06.503Z,2023-05-25T22:15:05.715Z,0xbf96b43AA150Bf8668B4cE5fBB743ce157A07cf2,"{1,2,3,4,5,6,7,8,9}"
1087,1083797799742742620,FelipeBerti,4451,2023-05-27T12:01:40.854Z,2023-05-27T15:53:16.157Z,0xe342f3d32739af94eFFfa7ABF3Ce4Dc93F8Fff09,"{1,2}"
1112,1059504865195343982,Fábio,5427,2023-05-31T23:24:12.336Z,2023-06-01T02:41:17.753Z,0x66CAdaB3fCCe0343752A919c2929E8e3848Ff4e2,"{1,2,3,4,5,6,7,8,9}"
1081,904679455711166495,SjrPovoas,1315,2023-05-26T19:29:44.119Z,2023-05-26T19:44:13.046Z,0x9523160C1cAf82358B9a6af332E47d6F5fDb02ac,"{1,2,3,4}"
1114,922313822516158486,Nick Farah,1624,2023-06-01T12:36:42.981Z,2023-06-01T19:23:22.455Z,0xc39a9A7bc369D526A8E00fe58b67F9ec02952796,"{1,2,3,4,5,6,7,8,9}"
1086,839292906169827328,luandson | Suiswap,4958,2023-05-27T11:36:52.48Z,2023-06-03T21:10:49.977Z,0x25B38E8c4fA7F3598911c3A6A7177051B130A4E0,"{1,2,3,4,5}"
1117,833688177235198022,DavidSil,6005,2023-06-01T21:51:58.082Z,2023-06-01T22:19:06.443Z,0x89C548877326de5c1F15167C9DA5837c923aE2E1,"{1,2,3,4,5,6,7,8,9}"
1063,1094809420627705956,LucasOliveira,5090,2023-05-25T12:07:55.347Z,2023-05-27T02:18:28.653Z,0xbbEe783d73a6d26a00B79b29b60e2a9B70394ac9,"{1,2,3,4,5}"
1106,451458865545084928,Vynn,8792,2023-05-30T13:57:37.97Z,2023-06-02T14:07:32.879Z,0xB0A846c7AEe9c8324fb4bBee8a15eF62f069b4Bf,"{1,2,3,4,5,6,7,8,9}"
1115,695059662281637949,Fernando3115,3038,2023-06-01T18:10:46.301Z,2023-06-02T14:37:44.62Z,0xA507C0BF7C014BBf5c75b4f8Ac7899c090E905cE,"{1,2,3,4,5,6,7,8,9}"
1076,599025417139126278,lu4796,4796,2023-05-26T10:56:41.689Z,2023-06-23T10:49:20.345Z,0x3385D53b2E210958c38F842AacFBE34842c2E958,"{1,2,3,4,5,6,7}"
1096,1038595811728171009,torepa.eth,1088,2023-05-29T10:25:24.296Z,2023-06-30T11:42:36.998Z,0xb1Ef2655B019B7Dfc0438e5E00FC6Db550A44C2B,"{1,2,3,4,5,6,7}"
1089,780566712226545696,tadeu,6171,2023-05-27T16:42:56.178Z,2023-05-27T16:51:01.325Z,0x2fAe7e53985563763448702c3BB4747c86431e20,"{1,2,3,4}"
1124,1083873060093968456,Maicon,7218,2023-06-04T12:55:40.399Z,2023-06-04T12:55:40.454Z,0xb7554cB056e69FE35438F3417D07e0458Db8E56A,{1}
1095,476182776203182120,!ViniciusAlcantara🧪,9815,2023-05-29T01:44:56.644Z,2023-05-29T02:07:52.022Z,0x9a26E3Dd49861C11f4DF00C21C14502E9E5C7396,"{1,2,3,4,5,6,7,8,9}"
1072,1063599608644763718,TiagoMark,9163,2023-05-25T20:27:50.197Z,2023-05-27T17:48:43.213Z,0xd01Ff779d35067eE005c107cfC06BFc32e46F290,"{1,2,3,4,5,6,7,8}"
1083,373728657774215199,AndrePrado.eth,3893,2023-05-27T02:25:18.461Z,2023-05-27T02:41:53.613Z,0x237a26A4b1746762f2EE7f59965F0ba66A73A776,"{1,2,3,4,5,6,7,8}"
